V1,V2,V3
1.85393258426966,65.6595744680851,-2874.0859375
2.02247191011236,65.6595744680851,-2883.52587890625
2.19101123595506,65.6595744680851,-2869.17578125
2.35955056179775,65.6595744680851,-2611.24755859375
2.52808988764045,65.6595744680851,-2441.3974609375
2.69662921348315,65.6595744680851,-2153.17749023438
2.86516853932584,65.6595744680851,-1917.19750976562
3.03370786516854,65.6595744680851,-1587.44750976562
3.20224719101124,65.6595744680851,-1476.70751953125
3.37078651685393,65.6595744680851,-1400.67761230469
3.53932584269663,65.6595744680851,-1334.90759277344
3.70786516853933,65.6595744680851,-1233.70764160156
3.87640449438202,65.6595744680851,-1187.79760742188
4.04494382022472,65.6595744680851,-1171.03759765625
4.21348314606742,65.6595744680851,-1142.75756835938
4.38202247191011,65.6595744680851,-1047.32763671875
4.55056179775281,65.6595744680851,-994.944946289062
4.71910112359551,65.6595744680851,-924.194946289062
4.8876404494382,65.6595744680851,-840.134948730469
5.0561797752809,65.6595744680851,-771.044921875
5.2247191011236,65.6595744680851,-743.784912109375
5.39325842696629,65.6595744680851,-704.134948730469
5.56179775280899,65.6595744680851,-614.274963378906
5.73033707865169,65.6595744680851,-474.855010986328
5.89887640449438,65.6595744680851,-366.244995117188
6.06741573033708,65.6595744680851,-298.675018310547
6.23595505617978,65.6595744680851,-337.834991455078
6.40449438202247,65.6595744680851,-433.695007324219
6.57303370786517,65.6595744680851,-419.535003662109
6.74157303370786,65.6595744680851,-406.924407958984
6.91011235955056,65.6595744680851,-407.074432373047
7.07865168539326,65.6595744680851,-430.564422607422
7.24719101123596,65.6595744680851,-403.554412841797
7.41573033707865,65.6595744680851,-390.614410400391
7.58426966292135,65.6595744680851,-376.134429931641
7.75280898876404,65.6595744680851,-382.464660644531
7.92134831460674,65.6595744680851,-382.434661865234
8.08988764044944,65.6595744680851,-370.984649658203
8.25842696629213,65.6595744680851,-364.204650878906
8.42696629213483,65.6595744680851,-354.724639892578
8.59550561797753,65.6595744680851,-364.904663085938
8.76404494382022,65.6595744680851,-379.624633789062
8.93258426966292,65.6595744680851,-388.900634765625
9.10112359550562,65.6595744680851,-396.060607910156
9.26966292134831,65.6595744680851,-395.070617675781
9.43820224719101,65.6595744680851,-391.140625
9.60674157303371,65.6595744680851,-389.600616455078
9.7752808988764,65.6595744680851,-367.660614013672
9.9438202247191,65.6595744680851,-339.115753173828
10.1123595505618,65.6595744680851,-319.575744628906
10.2808988764045,65.6595744680851,-316.455749511719
10.4494382022472,65.6595744680851,-379.545745849609
10.6179775280899,65.6595744680851,-362.995758056641
10.7865168539326,65.6595744680851,-321.985748291016
10.9550561797753,65.6595744680851,-296.675750732422
11.123595505618,65.6595744680851,-172.842910766602
11.2921348314607,65.6595744680851,-122.582916259766
